t,cam_center_x,face_x_asignada,distancia,conf_asignada
24.9333,430.0,430.0,0.0,
24.9667,430.0,430.0,0.0,
25.0000,430.0,430.0,0.0,
25.0333,430.0,430.0,0.0,
25.0667,430.0,430.0,0.0,
25.1000,430.0,430.0,0.0,
25.1333,430.0,430.0,0.0,
25.1667,430.0,430.0,0.0,
25.2000,430.0,430.0,0.0,
25.2333,430.0,430.0,0.0,
25.2667,430.0,430.0,0.0,
25.3000,430.0,430.0,0.0,
25.3333,430.0,430.0,0.0,
25.3667,430.0,430.0,0.0,
25.4000,430.0,430.0,0.0,
25.4333,430.0,430.0,0.0,
25.4667,430.0,430.0,0.0,
25.5000,430.0,430.0,0.0,
25.5333,430.0,430.0,0.0,
25.5667,430.0,430.0,0.0,
25.6000,430.0,430.0,0.0,
25.6333,430.0,430.0,0.0,
25.6667,430.0,430.0,0.0,
25.7000,430.0,430.0,0.0,
25.7333,430.0,430.0,0.0,
25.7667,430.0,430.0,0.0,
25.8000,430.0,430.0,0.0,
25.8333,430.0,430.0,0.0,
25.8667,430.0,430.0,0.0,
25.9000,430.0,430.0,0.0,
25.9333,430.0,430.0,0.0,
25.9667,430.0,430.0,0.0,
26.0000,430.0,430.0,0.0,
26.0333,430.0,430.0,0.0,
26.0667,430.0,430.0,0.0,
26.1000,430.0,430.0,0.0,
26.1333,430.0,430.0,0.0,
26.1667,430.0,430.0,0.0,
26.2000,430.0,430.0,0.0,
26.2333,430.0,430.0,0.0,
26.2667,430.0,430.0,0.0,
26.3000,430.0,430.0,0.0,
26.3333,430.0,430.0,0.0,
26.3667,430.0,430.0,0.0,
26.4000,430.0,430.0,0.0,
26.4333,430.0,430.0,0.0,
26.4667,430.0,430.0,0.0,
26.5000,430.0,430.0,0.0,
26.5333,430.0,430.0,0.0,
26.5667,430.0,430.0,0.0,
26.6000,430.0,430.0,0.0,
26.6333,430.0,430.0,0.0,
26.6667,430.0,430.0,0.0,
26.7000,430.0,430.0,0.0,
26.7333,430.0,430.0,0.0,
26.7667,430.0,430.0,0.0,
26.8000,430.0,430.0,0.0,
26.8333,430.0,430.0,0.0,
26.8667,430.0,430.0,0.0,
26.9000,430.0,430.0,0.0,
